mmsi,gear,flag,length,tonnage,engine_power,year,departure_port,departure_date,departure_timestamp,arrival_port,arrival_timestamp,time_at_sea_hours,fishing_hours,distance_traveled_km,mean_daily_fishing_hours,fraction_suspicious_econ,encounters_transshipment,encounters_bunker,encounters_fishing,coverage_gaps,fishing_foreign_eez,fishing_high_seas,fishing_ntz,suspicious_econ,suspicious_fishing_hours,suspicious_time_at_sea_hours,suspicious_distance_traveled_km,suspicious_mean_daily_fishing_hours,suspicious_encounters_transshipment,suspicious_encounters_bunker,suspicious_encounters_fishing,suspicious_coverage_gaps,risk_score
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"35ac620f,CHN",2015-10-03,2015-10-03T19:06:31Z,"35aceb93,CHN",2015-10-03T20:12:20Z,0.8079166666666666,0,15.16214755161356,0.8079166666666666,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"35aceb93,CHN",2015-10-03,2015-10-03T20:46:55Z,"35acd665,CHN",2015-10-03T22:12:14Z,1.1381944444444443,0,21.069660435001023,1.1381944444444443,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"35ace521,CHN",2015-07-08,2015-07-08T14:27:56Z,"35ad1d87,CHN",2015-07-08T14:56:07Z,0.2348611111111111,0,3.779863505616548,0.2348611111111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"35ad1ca3,CHN",2015-07-22,2015-07-22T14:17:11Z,"35ad1cbf,CHN",2015-07-24T10:00:17Z,43.382083333333334,0,209.13248457111916,14.460694444444444,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"35ac94b5,CHN",2015-09-23,2015-09-23T14:37:39Z,"3452d7cb,CHN",2015-09-23T17:19:29Z,2.2706944444444446,0,42.60899290402037,2.2706944444444446,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"35ad1e4d,CHN",2015-06-28,2015-06-28T18:09:23Z,"35ad1ca3,CHN",2015-06-29T13:19:41Z,18.89638888888889,0,34.93501723007692,9.448194444444443,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"35acd665,CHN",2015-10-03,2015-10-03T22:27:55Z,"35ad215b,CHN",2015-10-04T05:46:28Z,7.045277777777778,0,90.70916801112823,3.522638888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"35ad1d87,CHN",2015-07-08,2015-07-08T15:33:34Z,"35ad1cbb,CHN",2015-07-08T19:07:07Z,3.307361111111111,0,33.64992701662081,3.307361111111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"3452d7cb,CHN",2015-09-22,2015-09-22T07:36:08Z,"35acd035,CHN",2015-09-22T08:41:40Z,0.8309722222222222,0,15.584581698025865,0.8309722222222223,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567800001,squid_jigger,THA,31.2119236467,517.234347723,292.373449388,2015,"35aceb95,CHN",2015-09-24,2015-09-24T15:30:37Z,"35acd035,CHN",2015-09-24T16:36:50Z,0.8383333333333333,0,17.5949564202953,0.8383333333333333,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-05-22,2015-05-22T09:31:09Z,"BANG SAPHAN,THA",2015-05-25T00:12:19Z,18.89611111111111,0,34.87404858243,6.298703703703704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-09-19,2015-09-19T19:57:50Z,"BANG SAPHAN,THA",2015-09-22T20:21:43Z,11.109861111111112,0,14.119588625127758,5.554930555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-12-11,2015-12-11T02:31:58Z,"3050f1ff,THA",2016-12-29T19:24:58Z,159.72472222222223,0,160.5162792388645,7.986236111111111,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-05-30,2015-05-30T11:08:17Z,"BANG SAPHAN,THA",2015-05-30T20:41:36Z,9.275,7.710555555555556,15.667154934968941,9.275,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-10-12,2015-10-12T00:29:49Z,"BANG SAPHAN,THA",2015-10-12T00:44:54Z,0.12569444444444444,0,1.9168554130122244,0.12569444444444444,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-10-12,2015-10-12T04:55:35Z,"BANG SAPHAN,THA",2015-10-18T04:09:41Z,0.8347222222222224,0,5.676967735044168,0.8347222222222224,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-06-01,2015-06-01T10:29:29Z,"BANG SAPHAN,THA",2015-06-01T23:04:39Z,12.393333333333333,9.594027777777777,51.512815357275514,12.393333333333333,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-05-21,2015-05-21T09:58:09Z,"BANG SAPHAN,THA",2015-05-22T00:21:12Z,14.099583333333335,0,13.023157216885679,7.049791666666668,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-05-29,2015-05-29T11:23:50Z,"BANG SAPHAN,THA",2015-05-29T23:53:11Z,12.234444444444446,10.603611111111112,22.51810478348059,12.234444444444446,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-09-18,2015-09-18T13:09:56Z,"BANG SAPHAN,THA",2015-09-18T22:59:37Z,9.696527777777778,0,19.828341579631505,9.696527777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-05-25,2015-05-25T05:36:43Z,"BANG SAPHAN,THA",2015-05-29T10:50:11Z,1.0673611111111112,0,11.345049379720615,1.0673611111111112,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-10-21,2015-10-21T21:01:47Z,"BANG SAPHAN,THA",2015-10-21T21:33:06Z,0.40277777777777773,0,5.731826715551576,0.40277777777777773,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2015,"BANG SAPHAN,THA",2015-05-31,2015-05-31T10:39:56Z,"BANG SAPHAN,THA",2015-05-31T23:44:02Z,12.833611111111113,11.165416666666667,17.110636899514006,12.833611111111113,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SRIRACHA,THA",2015-12-05,2015-12-05T09:11:41Z,"SRIRACHA,THA",2015-12-13T12:35:55Z,139.98472222222227,29.12055555555556,369.60499268546255,15.553858024691358,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"TH BKK,THA",2015-05-17,2015-05-17T04:37:47Z,"31028ab7,THA",2015-05-21T06:10:28Z,30.856527777777774,6.556527777777778,116.90395429672147,10.285509259259259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SRIRACHA,THA",2015-12-30,2015-12-30T10:05:16Z,"SRIRACHA,THA",2016-01-05T15:01:25Z,35.56166666666667,3.639722222222222,197.06321454107857,11.853888888888887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"31028ab7,THA",2015-09-24,2015-09-24T02:33:26Z,"BANGKOK,THA",2015-09-26T21:30:00Z,28.472777777777786,0,137.2618169415475,9.490925925925929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"BANGKOK,THA",2015-08-14,2015-08-14T03:44:18Z,"THUNG PRONG,THA",2015-08-20T20:24:40Z,129.665,26.31972222222222,342.0059198835165,18.523571428571426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-06-28,2015-06-28T01:38:00Z,"KOHSICHANG,THA",2015-07-04T00:55:30Z,31.04888888888888,5.610694444444444,95.0193307861864,5.174814814814813,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KO SI CHANG TERMINAL,THA",2015-11-24,2015-11-24T20:14:06Z,"SRIRACHA,THA",2015-12-03T14:17:38Z,147.6538888888889,10.954305555555557,385.63373909613244,16.405987654320988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SRIRACHA,THA",2015-12-14,2015-12-14T08:12:23Z,"SRIRACHA,THA",2015-12-17T16:09:57Z,28.854166666666664,4.683333333333334,186.89032918144875,7.213541666666666,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"31028ab7,THA",2015-06-10,2015-06-10T21:17:28Z,"KOHSICHANG,THA",2015-06-20T00:34:03Z,155.9236111111111,7.934861111111111,307.32396079964013,15.592361111111106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOHSICHANG,THA",2015-11-07,2015-11-07T07:55:41Z,"31028ab1,THA",2015-11-18T23:24:58Z,67.33486111111111,13.433472222222225,228.13164629099597,11.22247685185185,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-07-29,2015-07-29T03:45:38Z,"KOSICHANG,THA",2015-08-04T02:46:55Z,104.53986111111108,32.67041666666667,253.15839755972215,14.934265873015873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOHSICHANG,THA",2015-07-10,2015-07-10T14:37:26Z,"SATTAHIP,THA",2015-07-27T12:30:21Z,205.5004166666668,21.624583333333337,434.31981419459225,13.700027777777779,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-09-05,2015-09-05T03:57:04Z,"31028ab1,THA",2015-09-23T00:43:25Z,196.39875,21.958888888888886,461.06925708911467,17.85443181818182,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-08-04,2015-08-04T03:03:22Z,"BANGKOK,THA",2015-08-10T21:51:30Z,87.27361111111111,12.001944444444446,295.35813732957774,14.545601851851853,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"BANGKOK,THA",2015-09-27,2015-09-27T02:38:44Z,"KOHSICHANG,THA",2015-09-29T08:27:24Z,25.54388888888889,4.389305555555555,77.45178930295982,8.514629629629628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"31028ab7,THA",2015-05-21,2015-05-21T16:31:28Z,"SATTAHIP,THA",2015-06-08T13:20:28Z,162.71708333333333,26.257916666666667,411.88597111131924,10.847805555555556,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SRIRACHA,THA",2015-12-28,2015-12-28T08:48:36Z,"SRIRACHA,THA",2015-12-28T15:39:04Z,6.55875,4.365138888888889,32.05990380174242,6.558750000000001,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"31028ab7,THA",2015-06-09,2015-06-09T21:56:56Z,"31028ab7,THA",2015-06-10T06:57:57Z,4.800694444444445,0,15.084065300545152,4.800694444444445,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-08-25,2015-08-25T04:47:48Z,"KOSICHANG,THA",2015-08-27T03:24:23Z,46.29902777777777,5.800694444444444,102.50072524259978,15.433009259259261,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-06-27,2015-06-27T22:13:17Z,"KOSICHANG,THA",2015-06-27T23:25:28Z,0.9027777777777777,0.9027777777777777,3.8122620233692603,0.9027777777777777,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-08-28,2015-08-28T20:57:11Z,"KOSICHANG,THA",2015-08-30T04:09:05Z,30.887500000000006,7.9686111111111115,98.43722196293565,10.295833333333334,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-08-30,2015-08-30T05:24:52Z,"KOSICHANG,THA",2015-09-01T21:07:52Z,63.39152777777778,6.524861111111111,124.81508212022891,21.130509259259263,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SRIRACHA,THA",2015-12-29,2015-12-29T09:39:13Z,"SRIRACHA,THA",2015-12-29T15:49:05Z,5.882361111111111,2.956111111111111,29.365030003795795,5.882361111111112,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SATTAHIP,THA",2015-06-08,2015-06-08T19:45:00Z,"31028ab7,THA",2015-06-09T07:52:17Z,11.816666666666666,0,21.03462841757796,5.908333333333333,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"31028ab1,THA",2015-09-23,2015-09-23T00:54:26Z,"31028ab7,THA",2015-09-24T02:15:30Z,18.754583333333336,0,26.944462270510392,18.754583333333336,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-08-28,2015-08-28T04:05:43Z,"KOSICHANG,THA",2015-08-28T20:16:31Z,15.721666666666668,0,10.40896269531516,15.721666666666668,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SRIRACHA,THA",2015-12-23,2015-12-23T21:05:11Z,"SRIRACHA,THA",2015-12-25T03:34:58Z,28.165277777777774,11.531666666666666,85.59875679084135,14.082638888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOHSICHANG,THA",2015-06-27,2015-06-27T09:22:31Z,"KOSICHANG,THA",2015-06-27T21:04:26Z,11.39472222222222,0,16.172006857576243,11.39472222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"THUNG PRONG,THA",2015-08-20,2015-08-20T21:03:43Z,"31028ab7,THA",2015-08-21T07:49:36Z,10.530694444444444,0,25.674186863866844,5.265347222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-08-24,2015-08-24T21:27:27Z,"KOSICHANG,THA",2015-08-25T04:10:33Z,6.383472222222222,5.510277777777777,23.605869185629043,3.191736111111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SRIRACHA,THA",2015-12-04,2015-12-04T08:14:27Z,"SRIRACHA,THA",2015-12-04T14:08:47Z,5.356944444444444,3.252083333333333,21.773137833048807,5.356944444444444,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SRIRACHA,THA",2015-12-26,2015-12-26T05:30:14Z,"SRIRACHA,THA",2015-12-26T20:55:56Z,13.823055555555555,4.886805555555555,26.98914074377633,13.823055555555555,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KO SI CHANG TERMINAL,THA",2015-11-22,2015-11-22T19:21:42Z,"KO SI CHANG TERMINAL,THA",2015-11-24T05:08:33Z,33.482499999999995,0.69875,117.6106266278145,11.160833333333333,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-08-27,2015-08-27T04:01:14Z,"KOSICHANG,THA",2015-08-27T20:34:41Z,16.265833333333333,0,14.183304118901617,16.265833333333333,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"BANGKOK,THA",2015-08-12,2015-08-12T03:01:38Z,"BANGKOK,THA",2015-08-13T21:47:43Z,42.47791666666667,6.310277777777779,136.79516150650326,21.238958333333333,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KO SI CHANG TERMINAL,THA",2015-08-22,2015-08-22T19:50:35Z,"BANGKOK,THA",2015-08-23T03:14:43Z,7.099861111111112,6.084305555555556,38.42462884234398,3.549930555555556,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-08-27,2015-08-27T21:15:09Z,"KOSICHANG,THA",2015-08-28T03:30:08Z,5.941805555555557,2.952916666666667,23.652298853963483,2.970902777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"31028ab7,THA",2015-08-22,2015-08-22T04:11:07Z,"KO SI CHANG TERMINAL,THA",2015-08-22T13:27:07Z,6.832777777777777,0,55.46484953824501,6.832777777777777,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"31028ab1,THA",2015-11-18,2015-11-18T23:41:29Z,"KO SI CHANG TERMINAL,THA",2015-11-22T06:41:45Z,78.81819444444443,0.5263888888888888,193.3967277171622,15.763638888888888,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"BANGKOK,THA",2015-08-11,2015-08-11T04:41:03Z,"BANGKOK,THA",2015-08-11T21:34:42Z,16.604305555555552,0,47.73235391258943,16.604305555555552,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-09-02,2015-09-02T21:38:35Z,"KOSICHANG,THA",2015-09-05T03:23:26Z,53.44736111111111,12.869027777777776,148.61922295104634,13.361840277777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SATTAHIP,THA",2015-07-28,2015-07-28T15:35:09Z,"KOSICHANG,THA",2015-07-29T02:54:46Z,11.00111111111111,5.199861111111112,78.95752693544563,5.500555555555556,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"SRIRACHA,THA",2015-12-20,2015-12-20T08:42:22Z,"SRIRACHA,THA",2015-12-20T14:57:33Z,4.495277777777778,0,20.802405716028694,4.495277777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-09-01,2015-09-01T21:24:17Z,"KOSICHANG,THA",2015-09-02T21:01:54Z,23.36486111111111,5.0687500000000005,49.96546861390529,11.682430555555554,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-06-27,2015-06-27T21:22:00Z,"KOSICHANG,THA",2015-06-27T21:57:22Z,0.2947222222222222,0,1.7127306211448643,0.2947222222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"BANGKOK,THA",2015-08-23,2015-08-23T06:18:59Z,"KOSICHANG,THA",2015-08-24T20:42:36Z,37.91319444444445,5.089861111111112,97.40617371329802,18.95659722222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2015,"KOSICHANG,THA",2015-06-28,2015-06-28T00:13:17Z,"KOSICHANG,THA",2015-06-28T01:03:37Z,0.5476388888888889,0.5476388888888889,2.2194312335698054,0.5476388888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"PHUKET,THA",2015-08-23,2015-08-23T07:04:03Z,"BAN PHRU NAI,THA",2015-08-27T08:09:17Z,0.6427777777777778,0,2.965670668360234,0.3213888888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"BAN PHRU NAI,THA",2015-12-12,2015-12-12T05:21:34Z,"PHUKET,THA",2015-12-15T07:39:41Z,10.546666666666665,0.46291666666666664,23.04357696771239,5.273333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"PHUKET,THA",2015-07-18,2015-07-18T08:52:00Z,"PHUKET,THA",2015-08-16T07:35:01Z,53.74041666666667,1.9663888888888885,50.4459621427017,8.956736111111113,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"PHUKET,THA",2015-02-24,2015-02-24T02:06:04Z,",THA",2015-03-04T06:51:41Z,130.51819444444445,48.875972222222224,103.11643922576796,16.31477430555556,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"BAN PHRU NAI,THA",2015-09-10,2015-09-10T05:25:16Z,"PHUKET,THA",2015-11-16T03:01:48Z,189.25194444444443,79.45458333333333,134.60617833057023,11.828246527777777,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"3050337f,THA",2015-02-10,2015-02-10T10:51:30Z,"PHUKET,THA",2015-02-24T01:44:17Z,2.8625,0,6.780626402259556,0.9541666666666667,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"PHUKET,THA",2015-11-30,2015-11-30T10:06:35Z,"BAN PHRU NAI,THA",2015-12-10T10:11:32Z,18.050416666666667,0,6.614111204592477,6.016805555555555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"PHUKET,THA",2015-03-24,2015-03-24T08:27:06Z,"BO 1,THA",2015-03-31T10:04:30Z,33.21680555555556,15.450555555555557,32.280439726863605,8.30420138888889,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,",THA",2015-06-07,2015-06-07T05:45:57Z,"PHUKET,THA",2015-06-14T01:18:01Z,12.64138888888889,0.34194444444444444,8.849998036116673,6.320694444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"BAN PHRU NAI,THA",2015-04-26,2015-04-26T03:25:04Z,"BAN PHRU NAI,THA",2015-05-11T00:22:06Z,110.42819444444443,79.76708333333332,48.04397074706296,15.775456349206348,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,"BAN PHRU NAI,THA",2015-11-19,2015-11-19T07:01:58Z,"PHUKET,THA",2015-11-22T05:27:01Z,18.369305555555556,5.844722222222222,17.364289730057298,9.18465277777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2015,",THA",2015-03-10,2015-03-10T09:45:46Z,"BAN PHRU NAI,THA",2015-03-23T01:13:31Z,130.17472222222221,68.55319444444446,136.43679561031104,16.271840277777777,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
